"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"21751825648","Justin Trudeau","It's been an exciting week on the campaign trail! See highlights from Week 8.","2015-09-27T17:58:59+0000","link","http://lpc.ca/ao7a","21751825648_10153753717995649",760,62,106
"21751825648","Justin Trudeau","Une autre semaine formidable en campagne électorale! Voici les faits saillants de la semaine 8.","2015-09-27T17:58:49+0000","link","http://lpc.ca/ao7b","21751825648_10153753717740649",171,10,23
"21751825648","Justin Trudeau","The Liberal costing plan is out - and so are the favourable reviews. How does our plan stack up against the NDP's? Here's what former Parliamentary Budget Officer Kevin Page says:","2015-09-26T20:46:10+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153752061425649/?type=3","21751825648_10153752061425649",1450,198,967
"21751825648","Justin Trudeau","Le Plan financier des libéraux est sorti, les critiques favorables aussi. Comment se compare notre plan avec celui du NPD? Voici ce qu'en pense l'ancien directeur parlementaire du budget, Kevin Page :","2015-09-26T20:46:05+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153752062965649/?type=3","21751825648_10153752062965649",151,22,77
"21751825648","Justin Trudeau",NA,"2015-09-26T19:07:46+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153034329062007/?type=3","21751825648_10153751933475649",1724,137,0
"21751825648","Justin Trudeau",NA,"2015-09-26T19:07:29+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153034329417007/?type=3","21751825648_10153751932970649",326,10,1
"21751825648","Justin Trudeau",NA,"2015-09-26T16:34:13+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153034151042007/?type=3","21751825648_10153751699600649",1009,86,0
"21751825648","Justin Trudeau",NA,"2015-09-26T16:34:01+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153034153677007/?type=3","21751825648_10153751699455649",347,14,0
"21751825648","Justin Trudeau","At the debate last night, I presented the only real plan to immediately create jobs for the middle-class and grow the economy.","2015-09-25T14:59:12+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153749677255649/?type=3","21751825648_10153749677255649",2116,250,246
"21751825648","Justin Trudeau","We will reform our immigration system to prioritize family reunification and create growth for the middle-class.","2015-09-25T14:00:58+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153749540445649/?type=3","21751825648_10153749540445649",3448,324,1113
"21751825648","Justin Trudeau","At last night’s French debate, I offered a real plan to immediately invest in Canada's future and help middle-class Canadians. Watch the highlights:","2015-09-25T12:25:26+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153749450010649/","21751825648_10153749450010649",1462,142,253
"21751825648","Justin Trudeau","My plan will create jobs and have a real impact on the everyday lives of middle class Canadians. Mulcair thinks investment can wait years. He is wrong. We have to invest in our future now.","2015-09-25T02:53:44+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748867015649/","21751825648_10153748867015649",2591,171,467
"21751825648","Justin Trudeau",NA,"2015-09-25T02:22:31+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153748805490649/?type=3","21751825648_10153748805490649",10603,606,2270
"21751825648","Justin Trudeau","Thomas Mulcair's top-down approach to greenhouse gases will hurt provinces. We will work with them.","2015-09-25T01:36:13+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748737215649/","21751825648_10153748737215649",866,74,107
"21751825648","Justin Trudeau","Our priorities for Quebecers and Canadians:","2015-09-25T01:18:33+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748707210649/","21751825648_10153748707210649",657,70,95
"21751825648","Justin Trudeau","Our plan puts more money in the pockets of middle-class families.","2015-09-25T01:02:19+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748689595649/","21751825648_10153748689595649",862,56,110
"21751825648","Justin Trudeau","Stephen Harper broke his promise to never appoint a single Senator. 59 times.","2015-09-25T00:58:18+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748444460649/","21751825648_10153748444460649",2303,150,1272
"21751825648","Justin Trudeau","Our plan will lift 315,000 kids out of poverty - 60,000 in Quebec, enough to fill the Big O.","2015-09-25T00:46:55+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748666715649/","21751825648_10153748666715649",1098,69,167
"21751825648","Justin Trudeau","With interest rates low and a stagnant economy, now is the time to invest in our future.","2015-09-25T00:39:37+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748439375649/","21751825648_10153748439375649",455,24,135
"21751825648","Justin Trudeau","We have a plan to work with the provinces and help middle class Canadians right away","2015-09-25T00:35:13+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153748653530649/","21751825648_10153748653530649",802,56,241
